0.198847961425781,0.194316101074219,0.178001403808594,0.164556884765625,0.152975463867187,0.140487670898438,0.126690673828125,0.120597839355469,0.106649780273437,0.101614379882812,0.1007080078125,0.10634765625,0.104232788085938,0.105693054199219,0.102621459960937,0.108462524414062,0.103678894042969,0.103427124023437,0.102470397949219,0.100204467773438,0.104081726074219,0.100103759765625,0.104031372070312,0.103427124023437,0.722831726074219
0.103326416015625,0.102420043945312,0.101060485839844,0.194215393066406,0.175836181640625,0.16475830078125,0.149903869628906,0.294621276855469,0.264559936523438,0.246986389160156,0.2255859375,0.207911682128906,0.191043090820312,0.173973083496094,0.16475830078125,0.14783935546875,0.138825988769531,0.125079345703125,0.119691467285156,0.106297302246094,0.0989456176757812,0.098492431640625,0.195423889160156,0.176742553710938,0.190338134765625
0.106901550292969,0.0990463256835937,0.106398010253906,0.101513671875,0.106901550292969,0.0990463256835937,0.201365661621094,0.182734680175781,0.172160339355469,0.196430969238281,0.18369140625,0.164305114746094,0.153025817871094,0.143156433105469,0.12850341796875,0.121755981445312,0.111936950683594,0.102470397949219,0.102168273925781,0.107656860351562,0.10352783203125,0.101715087890625,0.109268188476562,0.103024291992187,0.193359375
0.194013977050781,0.1812744140625,0.164204406738281,0.153025817871094,0.188626098632812,0.1748291015625,0.157406616210937,0.148695373535156,0.133740234375,0.194618225097656,0.176641845703125,0.161686706542969,0.149853515625,0.138020324707031,0.128402709960938,0.117828369140625,0.110678100585937,0.099700927734375,0.106448364257812,0.196481323242187,0.198847961425781,0.179209899902344,0.167225646972656,0.151263427734375,0.657673645019531
0.106398010253906,0.195172119140625,0.179512023925781,0.165463256835937,0.15509033203125,0.141796875,0.201113891601562,0.177095031738281,0.165010070800781,0.150910949707031,0.190338134765625,0.178807067871094,0.192201232910156,0.178152465820312,0.164002990722656,0.15146484375,0.135955810546875,0.12930908203125,0.117123413085937,0.109519958496094,0.187216186523437,0.172865295410156,0.1611328125,0.148091125488281,0.514920043945312
0.103376770019531,0.107254028320312,0.104786682128906,0.103678894042969,0.101010131835937,0.20665283203125,0.187417602539062,0.173872375488281,0.15911865234375,0.146278381347656,0.13736572265625,0.121101379394531,0.140235900878906,0.189532470703125,0.173016357421875,0.161686706542969,0.146630859375,0.185957336425781,0.168585205078125,0.155291748046875,0.143710327148437,0.131373596191406,0.124626159667969,0.111534118652344,0.511697387695312
0.113749694824219,0.104383850097656,0.102420043945312,0.101362609863281,0.100859069824219,0.101966857910156,0.10433349609375,0.0977371215820312,0.101966857910156,0.098492431640625,0.104988098144531,0.107908630371094,0.10191650390625,0.104484558105469,0.100204467773438,0.103779602050781,0.101513671875,0.103729248046875,0.105844116210937,0.103326416015625,0.102470397949219,0.100204467773438,0.104383850097656,0.101010131835937,0.399659729003906
0.147537231445312,0.132783508300781,0.124374389648438,0.113447570800781,0.181929016113281,0.188978576660156,0.175131225585937,0.158665466308594,0.148091125488281,0.131524658203125,0.124626159667969,0.113900756835937,0.106599426269531,0.104837036132812,0.100154113769531,0.099298095703125,0.100959777832031,0.105239868164062,0.101513671875,0.100556945800781,0.100506591796875,0.101966857910156,0.100204467773438,0.100556945800781,1.03155212402344
0.178857421875,0.169692993164062,0.151414489746094,0.140638732910156,0.189129638671875,0.175685119628906,0.161434936523437,0.192402648925781,0.175936889648437,0.161737060546875,0.150155639648438,0.137667846679687,0.129812622070312,0.116065979003906,0.113246154785156,0.0974853515625,0.101966857910156,0.191949462890625,0.17724609375,0.159722900390625,0.148695373535156,0.135552978515625,0.129359436035156,0.117929077148437,0.617793273925781
0.150306701660156,0.141746520996094,0.126338195800781,0.120547485351562,0.110476684570312,0.10352783203125,0.10272216796875,0.10513916015625,0.102420043945312,0.103276062011719,0.105995178222656,0.0997512817382812,0.104383850097656,0.100556945800781,0.100154113769531,0.104585266113281,0.103779602050781,0.104736328125,0.101815795898437,0.103125,0.1023193359375,0.103326416015625,0.104232788085938,0.106951904296875,0.404745483398437
