0.369950866699219,0.136006164550781,0.124324035644531,0.190589904785156,0.173670959472656,0.156047058105469,0.149702453613281,0.132078552246094,0.127546691894531,0.112742614746094,0.109016418457031,0.104937744140625,0.18973388671875,0.176087951660156,0.159017944335937,0.152774047851562,0.173066711425781,0.157305908203125,0.29688720703125,0.3971923828125
0.345982360839844,0.122360229492188,0.119691467285156,0.104434204101562,0.107707214355469,0.104232788085938,0.107254028320312,0.187568664550781,0.171405029296875,0.163197326660156,0.145925903320312,0.139329528808594,0.123820495605469,0.215263366699219,0.192855834960938,0.182029724121094,0.163851928710937,0.152371215820312,0.407867431640625,0.374986267089844
0.366426086425781,0.177850341796875,0.1861083984375,0.170246887207031,0.158816528320312,0.186360168457031,0.172714233398438,0.158917236328125,0.148997497558594,0.131826782226562,0.124525451660156,0.111886596679687,0.108714294433594,0.106851196289062,0.195625305175781,0.212846374511719,0.195021057128906,0.182029724121094,0.432188415527344,0.396739196777344
0.104585266113281,0.104786682128906,0.102520751953125,0.105340576171875,0.1039306640625,0.108563232421875,0.232937622070312,0.220600891113281,0.196128845214844,0.186662292480469,0.166973876953125,0.159169006347656,0.143357849121094,0.135301208496094,0.1200439453125,0.114656066894531,0.104031372070312,0.103779602050781,0.247892761230469,0.378309631347656
0.359175109863281,0.131222534179687,0.128654479980469,0.112088012695312,0.109620666503906,0.100909423828125,0.106951904296875,0.102621459960937,0.108563232421875,0.104232788085938,0.108563232421875,0.100808715820312,0.109419250488281,0.101866149902344,0.193409729003906,0.173519897460937,0.165614318847656,0.14542236328125,0.423628234863281,0.384352111816406
0.367131042480469,0.19134521484375,0.178857421875,0.16153564453125,0.153428649902344,0.137466430664062,0.13212890625,0.114102172851562,0.113296508789062,0.101815795898437,0.107102966308594,0.1039306640625,0.108412170410156,0.104937744140625,0.194013977050781,0.175030517578125,0.166571044921875,0.150205993652344,0.18892822265625,0.401875305175781
0.345831298828125,0.101614379882812,0.110124206542969,0.104132080078125,0.106800842285156,0.105793762207031,0.108110046386719,0.190338134765625,0.177699279785156,0.161888122558594,0.149601745605469,0.138825988769531,0.124978637695312,0.1152099609375,0.105844116210937,0.104988098144531,0.179864501953125,0.184446716308594,0.407666015625,0.375187683105469
0.348097229003906,0.190086364746094,0.176087951660156,0.160629272460938,0.150508117675781,0.188827514648438,0.174678039550781,0.16153564453125,0.148695373535156,0.137718200683594,0.127244567871094,0.119892883300781,0.107908630371094,0.108563232421875,0.104685974121094,0.100808715820312,0.10272216796875,0.184849548339844,0.409730529785156,0.374935913085937
0.356808471679687,0.189884948730469,0.1683837890625,0.170851135253906,0.1740234375,0.165966796875,0.144969177246094,0.140789794921875,0.181727600097656,0.171002197265625,0.17523193359375,0.167779541015625,0.152925109863281,0.188726806640625,0.17039794921875,0.159773254394531,0.143106079101563,0.137617492675781,0.122561645507812,0.382992553710937
0.345730590820312,0.161434936523437,0.1490478515625,0.136962890625,0.1812744140625,0.168736267089844,0.152824401855469,0.144566345214844,0.135301208496094,0.124726867675781,0.115763854980469,0.108613586425781,0.1039306640625,0.197337341308594,0.174929809570312,0.166621398925781,0.148544311523438,0.143156433105469,0.409378051757812,0.377252197265625
